drug_a,drug_b,cell_line,synergy
56841621,216453,MSTO-211H,0
56841621,216453,NCI-H1650,0
56841621,216453,NCI-H2122,0
56841621,216453,NCI-H23,0
56841621,216453,NCI-H520,0
56841621,216453,OCUB-M,0
56841621,216453,OV-90,1
56841621,216453,OVCAR-3,0
56841621,216453,PA-1,1
56841621,216453,RKO,0
56841621,216453,RPMI-7951,0
56841621,216453,SK-MEL-30,0
56841621,216453,SK-MES-1,0
56841621,216453,SK-OV-3,1
56841621,216453,SW620,0
56841621,216453,SW837,0
56841621,216453,T47D,0
56841621,216453,UACC-62,1
56841621,216453,VCAP,1
56841621,24748204,A2058,0
56841621,24748204,A2780,0
56841621,24748204,A375,0
56841621,24748204,A427,0
56841621,24748204,COLO-320-HSR,0
56841621,24748204,EFM-192A,0
56841621,24748204,ES-2,0
56841621,24748204,HCT-116,0
56841621,24748204,HT-144,0
56841621,24748204,HT-29,1
56841621,24748204,LNCaP-Clone-FGC,0
56841621,24748204,LOVO,0
56841621,24748204,MDA-MB-436,0
56841621,24748204,MSTO-211H,0
56841621,24748204,NCI-H1650,0
56841621,24748204,NCI-H2122,0
56841621,24748204,NCI-H23,0
56841621,24748204,NCI-H520,0
56841621,24748204,OCUB-M,0
56841621,24748204,OV-90,0
56841621,24748204,OVCAR-3,1
56841621,24748204,PA-1,1
56841621,24748204,RKO,0
56841621,24748204,RPMI-7951,0
56841621,24748204,SK-MEL-30,0
56841621,24748204,SK-MES-1,0
56841621,24748204,SK-OV-3,1
56841621,24748204,SW620,0
56841621,24748204,SW837,0
56841621,24748204,T47D,0
56841621,24748204,UACC-62,0
56841621,24748204,VCAP,0
56841621,24856436,A2058,1
56841621,24856436,A2780,0
56841621,24856436,A375,0
56841621,24856436,A427,0
56841621,24856436,COLO-320-HSR,1
56841621,24856436,EFM-192A,0
56841621,24856436,ES-2,0
56841621,24856436,HCT-116,0
56841621,24856436,HT-144,0
56841621,24856436,HT-29,0
56841621,24856436,LNCaP-Clone-FGC,0
56841621,24856436,LOVO,0
56841621,24856436,MDA-MB-436,0
56841621,24856436,MSTO-211H,0
56841621,24856436,NCI-H1650,1
56841621,24856436,NCI-H2122,0
56841621,24856436,NCI-H23,0
56841621,24856436,NCI-H520,0
56841621,24856436,OCUB-M,0
56841621,24856436,OV-90,0
56841621,24856436,OVCAR-3,1
56841621,24856436,PA-1,1
56841621,24856436,RKO,0
56841621,24856436,RPMI-7951,1
56841621,24856436,SK-MEL-30,0
56841621,24856436,SK-MES-1,1
56841621,24856436,SK-OV-3,1
56841621,24856436,SW620,0
56841621,24856436,SW837,0
56841621,24856436,T47D,0
56841621,24856436,UACC-62,0
56841621,24856436,VCAP,0
56841621,2907,A2058,0
56841621,2907,A2780,0
56841621,2907,A375,0
56841621,2907,A427,0
56841621,2907,COLO-320-HSR,0
56841621,2907,EFM-192A,0
56841621,2907,ES-2,0
56841621,2907,HCT-116,0
56841621,2907,HT-144,0
56841621,2907,HT-29,0
56841621,2907,LNCaP-Clone-FGC,0
56841621,2907,LOVO,0
56841621,2907,MDA-MB-436,0
56841621,2907,MSTO-211H,0
56841621,2907,NCI-H1650,0
56841621,2907,NCI-H2122,0
56841621,2907,NCI-H23,0
56841621,2907,NCI-H520,0
56841621,2907,OCUB-M,0
56841621,2907,OV-90,0
56841621,2907,OVCAR-3,1
56841621,2907,PA-1,0
56841621,2907,RKO,0
56841621,2907,RPMI-7951,0
56841621,2907,SK-MEL-30,0
56841621,2907,SK-MES-1,0
56841621,2907,SK-OV-3,1
56841621,2907,SW620,0
56841621,2907,SW837,0
56841621,2907,T47D,0
56841621,2907,UACC-62,0
56841621,2907,VCAP,0
56841621,3062316,A2058,1
56841621,3062316,A2780,1
56841621,3062316,A375,0
56841621,3062316,A427,1
56841621,3062316,COLO-320-HSR,0
56841621,3062316,EFM-192A,1
56841621,3062316,ES-2,0
56841621,3062316,HCT-116,0
56841621,3062316,HT-144,0
56841621,3062316,HT-29,1
56841621,3062316,LNCaP-Clone-FGC,1
56841621,3062316,LOVO,1
56841621,3062316,MDA-MB-436,1
56841621,3062316,MSTO-211H,1
56841621,3062316,NCI-H1650,1
56841621,3062316,NCI-H2122,0
56841621,3062316,NCI-H23,1
56841621,3062316,NCI-H520,1
56841621,3062316,OCUB-M,1
56841621,3062316,OV-90,1
56841621,3062316,OVCAR-3,1
56841621,3062316,PA-1,1
56841621,3062316,RKO,0
56841621,3062316,RPMI-7951,1
56841621,3062316,SK-MEL-30,0
56841621,3062316,SK-MES-1,1
56841621,3062316,SK-OV-3,0
56841621,3062316,SW620,1
56841621,3062316,SW837,1
56841621,3062316,T47D,1
56841621,3062316,UACC-62,0
56841621,3062316,VCAP,1
56841621,31703,A2058,0
56841621,31703,A2780,0
56841621,31703,A375,0
56841621,31703,A427,0
56841621,31703,COLO-320-HSR,0
56841621,31703,EFM-192A,0
56841621,31703,ES-2,0
56841621,31703,HCT-116,0
56841621,31703,HT-144,1
56841621,31703,HT-29,0
56841621,31703,LNCaP-Clone-FGC,0
56841621,31703,LOVO,0
56841621,31703,MDA-MB-436,0
56841621,31703,MSTO-211H,0
56841621,31703,NCI-H1650,0
56841621,31703,NCI-H2122,0
56841621,31703,NCI-H23,0
56841621,31703,NCI-H520,0
56841621,31703,OCUB-M,0
56841621,31703,OV-90,0
56841621,31703,OVCAR-3,0
56841621,31703,PA-1,0
56841621,31703,RKO,0
56841621,31703,RPMI-7951,0
56841621,31703,SK-MEL-30,0
56841621,31703,SK-MES-1,0
56841621,31703,SK-OV-3,0
56841621,31703,SW620,0
56841621,31703,SW837,0
56841621,31703,T47D,1
56841621,31703,UACC-62,0
56841621,31703,VCAP,0
56841621,3385,A2058,1
56841621,3385,A2780,0
56841621,3385,A375,0
56841621,3385,A427,0
56841621,3385,COLO-320-HSR,1
56841621,3385,EFM-192A,0
56841621,3385,ES-2,0
56841621,3385,HCT-116,0
56841621,3385,HT-144,0
56841621,3385,HT-29,0
56841621,3385,LNCaP-Clone-FGC,0
56841621,3385,LOVO,0
56841621,3385,MDA-MB-436,0
56841621,3385,MSTO-211H,0
56841621,3385,NCI-H1650,0
56841621,3385,NCI-H2122,0
56841621,3385,NCI-H23,0
56841621,3385,NCI-H520,0
56841621,3385,OCUB-M,1
56841621,3385,OV-90,0
56841621,3385,OVCAR-3,1
56841621,3385,PA-1,1
56841621,3385,RKO,0
56841621,3385,RPMI-7951,0
56841621,3385,SK-MEL-30,0
56841621,3385,SK-MES-1,0
56841621,3385,SK-OV-3,0
56841621,3385,SW620,0
56841621,3385,SW837,0
56841621,3385,T47D,0
56841621,3385,UACC-62,1
56841621,3385,VCAP,1
56841621,36314,A2058,1
56841621,36314,A2780,1
56841621,36314,A375,1
56841621,36314,A427,1
56841621,36314,COLO-320-HSR,1
56841621,36314,EFM-192A,0
56841621,36314,ES-2,1
56841621,36314,HCT-116,1
56841621,36314,HT-144,1
56841621,36314,HT-29,1
56841621,36314,LNCaP-Clone-FGC,0
56841621,36314,LOVO,1
56841621,36314,MDA-MB-436,1
56841621,36314,MSTO-211H,0
56841621,36314,NCI-H1650,1
56841621,36314,NCI-H2122,0
56841621,36314,NCI-H23,1
56841621,36314,NCI-H520,1
56841621,36314,OCUB-M,0
56841621,36314,OV-90,1
56841621,36314,OVCAR-3,1
56841621,36314,PA-1,1
56841621,36314,RKO,0
56841621,36314,RPMI-7951,1
56841621,36314,SK-MEL-30,1
56841621,36314,SK-MES-1,1
56841621,36314,SK-OV-3,1
56841621,36314,SW620,1
56841621,36314,SW837,0
56841621,36314,T47D,1
56841621,36314,UACC-62,1
56841621,36314,VCAP,1
56841621,36462,A2058,0
56841621,36462,A2780,1
56841621,36462,A375,1
56841621,36462,A427,0
56841621,36462,COLO-320-HSR,1
56841621,36462,EFM-192A,0
56841621,36462,ES-2,0
56841621,36462,HCT-116,0
56841621,36462,HT-144,1
56841621,36462,HT-29,0
56841621,36462,LNCaP-Clone-FGC,1
56841621,36462,LOVO,0
56841621,36462,MDA-MB-436,1
56841621,36462,MSTO-211H,0
56841621,36462,NCI-H1650,1
56841621,36462,NCI-H2122,0
56841621,36462,NCI-H23,0
56841621,36462,NCI-H520,0
56841621,36462,OCUB-M,0
56841621,36462,OV-90,0
56841621,36462,OVCAR-3,0
56841621,36462,PA-1,0
56841621,36462,RKO,0
56841621,36462,RPMI-7951,1
56841621,36462,SK-MEL-30,1
56841621,36462,SK-MES-1,1
56841621,36462,SK-OV-3,1
56841621,36462,SW620,0
56841621,36462,SW837,1
56841621,36462,T47D,0
56841621,36462,UACC-62,1
56841621,36462,VCAP,1
56841621,387447,A2058,0
56841621,387447,A2780,0
56841621,387447,A375,1
56841621,387447,A427,0
56841621,387447,COLO-320-HSR,1
56841621,387447,EFM-192A,0
56841621,387447,ES-2,0
56841621,387447,HCT-116,0
56841621,387447,HT-144,0
56841621,387447,HT-29,0
56841621,387447,LNCaP-Clone-FGC,0
56841621,387447,LOVO,1
56841621,387447,MDA-MB-436,0
56841621,387447,MSTO-211H,1
56841621,387447,NCI-H1650,0
56841621,387447,NCI-H2122,1
56841621,387447,NCI-H23,0
56841621,387447,NCI-H520,0
56841621,387447,OCUB-M,0
56841621,387447,OV-90,0
56841621,387447,OVCAR-3,0
56841621,387447,PA-1,0
56841621,387447,RKO,0
56841621,387447,RPMI-7951,0
56841621,387447,SK-MEL-30,0
56841621,387447,SK-MES-1,0
56841621,387447,SK-OV-3,0
56841621,387447,SW620,1
56841621,387447,SW837,0
56841621,387447,T47D,0
56841621,387447,UACC-62,0
56841621,387447,VCAP,0
56841621,426756,A2058,0
56841621,426756,A2780,0
56841621,426756,A375,0
56841621,426756,A427,0
56841621,426756,COLO-320-HSR,0
56841621,426756,EFM-192A,0
56841621,426756,ES-2,0
56841621,426756,HCT-116,0
56841621,426756,HT-144,0
56841621,426756,HT-29,0
56841621,426756,LNCaP-Clone-FGC,0
56841621,426756,LOVO,0
56841621,426756,MDA-MB-436,0
56841621,426756,MSTO-211H,0
56841621,426756,NCI-H1650,0
56841621,426756,NCI-H2122,0
56841621,426756,NCI-H23,0
56841621,426756,NCI-H520,0
56841621,426756,OCUB-M,0
56841621,426756,OV-90,0
56841621,426756,OVCAR-3,0
56841621,426756,PA-1,1
56841621,426756,RKO,0
56841621,426756,RPMI-7951,0
56841621,426756,SK-MEL-30,0
56841621,426756,SK-MES-1,0
56841621,426756,SK-OV-3,0
56841621,426756,SW620,0
56841621,426756,SW837,0
56841621,426756,T47D,0
56841621,426756,UACC-62,0
56841621,426756,VCAP,0
56841621,45480520,A2058,1
56841621,45480520,A2780,0
56841621,45480520,A375,0
56841621,45480520,A427,0
56841621,45480520,COLO-320-HSR,0
56841621,45480520,EFM-192A,1
56841621,45480520,ES-2,0
56841621,45480520,HCT-116,0
56841621,45480520,HT-144,0
56841621,45480520,HT-29,0
56841621,45480520,LNCaP-Clone-FGC,0
56841621,45480520,LOVO,1
56841621,45480520,MDA-MB-436,0
56841621,45480520,MSTO-211H,0
56841621,45480520,NCI-H1650,0
56841621,45480520,NCI-H2122,0
56841621,45480520,NCI-H23,0
56841621,45480520,NCI-H520,0
56841621,45480520,OCUB-M,1
56841621,45480520,OV-90,0
56841621,45480520,OVCAR-3,1
56841621,45480520,PA-1,1
56841621,45480520,RKO,0
56841621,45480520,RPMI-7951,0
56841621,45480520,SK-MEL-30,0
56841621,45480520,SK-MES-1,0
56841621,45480520,SK-OV-3,0
56841621,45480520,SW620,0
56841621,45480520,SW837,0
56841621,45480520,T47D,1
56841621,45480520,UACC-62,0
56841621,45480520,VCAP,0
56841621,5288382,A2058,0
56841621,5288382,A2780,0
56841621,5288382,A375,0
56841621,5288382,A427,0
56841621,5288382,COLO-320-HSR,0
56841621,5288382,EFM-192A,0
56841621,5288382,ES-2,0
56841621,5288382,HCT-116,0
56841621,5288382,HT-144,0
56841621,5288382,HT-29,0
56841621,5288382,LNCaP-Clone-FGC,0
56841621,5288382,LOVO,0
56841621,5288382,MDA-MB-436,0
56841621,5288382,MSTO-211H,0
56841621,5288382,NCI-H1650,0
56841621,5288382,NCI-H2122,0
56841621,5288382,NCI-H23,0
56841621,5288382,NCI-H520,0
56841621,5288382,OCUB-M,0
56841621,5288382,OV-90,0
56841621,5288382,OVCAR-3,0
56841621,5288382,PA-1,1
56841621,5288382,RKO,0
56841621,5288382,RPMI-7951,0
56841621,5288382,SK-MEL-30,0
56841621,5288382,SK-MES-1,1
56841621,5288382,SK-OV-3,0
56841621,5288382,SW620,0
56841621,5288382,SW837,0
56841621,5288382,T47D,1
56841621,5288382,UACC-62,0
56841621,5288382,VCAP,0
56841621,5311,A2058,0
56841621,5311,A2780,0
56841621,5311,A375,0
56841621,5311,A427,0
56841621,5311,COLO-320-HSR,1
56841621,5311,EFM-192A,0
56841621,5311,ES-2,0
56841621,5311,HCT-116,0
56841621,5311,HT-144,0
56841621,5311,HT-29,0
56841621,5311,LNCaP-Clone-FGC,1
56841621,5311,LOVO,0
56841621,5311,MDA-MB-436,0
56841621,5311,MSTO-211H,0
56841621,5311,NCI-H1650,0
56841621,5311,NCI-H2122,1
56841621,5311,NCI-H23,0
56841621,5311,NCI-H520,0
56841621,5311,OCUB-M,0
56841621,5311,OV-90,0
56841621,5311,OVCAR-3,1
56841621,5311,PA-1,0
56841621,5311,RKO,0
56841621,5311,RPMI-7951,1
56841621,5311,SK-MEL-30,0
56841621,5311,SK-MES-1,1
56841621,5311,SK-OV-3,1
56841621,5311,SW620,0
56841621,5311,SW837,1
56841621,5311,T47D,1
56841621,5311,UACC-62,0
56841621,5311,VCAP,1
56841621,5311497,A2058,0
56841621,5311497,A2780,0
56841621,5311497,A375,1
56841621,5311497,A427,0
56841621,5311497,COLO-320-HSR,1
56841621,5311497,EFM-192A,0
56841621,5311497,ES-2,1
56841621,5311497,HCT-116,0
56841621,5311497,HT-144,1
56841621,5311497,HT-29,0
56841621,5311497,LNCaP-Clone-FGC,0
56841621,5311497,LOVO,1
56841621,5311497,MDA-MB-436,0
56841621,5311497,MSTO-211H,0
56841621,5311497,NCI-H1650,0
56841621,5311497,NCI-H2122,0
56841621,5311497,NCI-H23,0
56841621,5311497,NCI-H520,0
56841621,5311497,OCUB-M,0
56841621,5311497,OV-90,1
56841621,5311497,OVCAR-3,0
56841621,5311497,PA-1,0
56841621,5311497,RKO,0
56841621,5311497,RPMI-7951,0
56841621,5311497,SK-MEL-30,1
56841621,5311497,SK-MES-1,1
56841621,5311497,SK-OV-3,1
56841621,5311497,SW620,0
56841621,5311497,SW837,0
56841621,5311497,T47D,0
56841621,5311497,UACC-62,0
56841621,5311497,VCAP,0
56841621,5329102,A2058,1
56841621,5329102,A2058,1
56841621,5329102,A2780,0
56841621,5329102,A375,1
56841621,5329102,A375,0
56841621,5329102,A427,1
56841621,5329102,A427,1
56841621,5329102,COLO-320-HSR,1
56841621,5329102,COLO-320-HSR,0
56841621,5329102,EFM-192A,0
56841621,5329102,EFM-192A,1
56841621,5329102,ES-2,0
56841621,5329102,ES-2,0
56841621,5329102,HCT-116,1
56841621,5329102,HCT-116,0
56841621,5329102,HT-144,1
56841621,5329102,HT-29,1
56841621,5329102,HT-29,1
56841621,5329102,LNCaP-Clone-FGC,0
56841621,5329102,LOVO,0
56841621,5329102,LOVO,1
56841621,5329102,MDA-MB-436,0
56841621,5329102,MSTO-211H,0
56841621,5329102,NCI-H1650,0
56841621,5329102,NCI-H1650,1
56841621,5329102,NCI-H2122,1
56841621,5329102,NCI-H2122,1
56841621,5329102,NCI-H23,0
56841621,5329102,NCI-H23,0
56841621,5329102,NCI-H520,1
56841621,5329102,OCUB-M,0
56841621,5329102,OV-90,0
56841621,5329102,OVCAR-3,1
56841621,5329102,PA-1,1
56841621,5329102,PA-1,1
56841621,5329102,RKO,0
56841621,5329102,RPMI-7951,0
56841621,5329102,SK-MEL-30,1
56841621,5329102,SK-MES-1,0
56841621,5329102,SK-OV-3,1
56841621,5329102,SW620,0
56841621,5329102,SW620,1
56841621,5329102,SW837,0
56841621,5329102,T47D,1
56841621,5329102,UACC-62,1
56841621,5329102,VCAP,1
56841621,5394,A2058,1
56841621,5394,A2780,0
56841621,5394,A375,1
56841621,5394,A427,1
56841621,5394,COLO-320-HSR,0
56841621,5394,EFM-192A,0
56841621,5394,ES-2,0
56841621,5394,HCT-116,0
56841621,5394,HT-144,0
56841621,5394,HT-29,1
56841621,5394,LNCaP-Clone-FGC,0
56841621,5394,LOVO,0
56841621,5394,MDA-MB-436,0
56841621,5394,MSTO-211H,0
56841621,5394,NCI-H1650,0
56841621,5394,NCI-H2122,0
56841621,5394,NCI-H23,0
56841621,5394,NCI-H520,0
56841621,5394,OCUB-M,0
56841621,5394,OV-90,0
56841621,5394,OVCAR-3,0
56841621,5394,PA-1,1
56841621,5394,RKO,0
56841621,5394,RPMI-7951,1
56841621,5394,SK-MEL-30,1
56841621,5394,SK-MES-1,0
56841621,5394,SK-OV-3,0
56841621,5394,SW620,0
56841621,5394,SW837,0
56841621,5394,T47D,0
56841621,5394,UACC-62,0
56841621,5394,VCAP,0
56841621,5743,A2058,0
56841621,5743,A2780,0
56841621,5743,A375,0
56841621,5743,A427,0
56841621,5743,COLO-320-HSR,0
56841621,5743,EFM-192A,0
56841621,5743,ES-2,0
56841621,5743,HCT-116,0
56841621,5743,HT-144,0
56841621,5743,HT-29,1
56841621,5743,LNCaP-Clone-FGC,0
56841621,5743,LOVO,1
56841621,5743,MDA-MB-436,0
56841621,5743,MSTO-211H,0
56841621,5743,NCI-H1650,1
56841621,5743,NCI-H2122,0
56841621,5743,NCI-H23,0
56841621,5743,NCI-H520,0
56841621,5743,OCUB-M,1
56841621,5743,OV-90,0
56841621,5743,OVCAR-3,1
56841621,5743,PA-1,1
56841621,5743,RKO,0
56841621,5743,RPMI-7951,0
56841621,5743,SK-MEL-30,1
56841621,5743,SK-MES-1,0
56841621,5743,SK-OV-3,1
56841621,5743,SW620,0
56841621,5743,SW837,0
56841621,5743,T47D,0
56841621,5743,UACC-62,0
56841621,5743,VCAP,0
56841621,5746,A2058,0
56841621,5746,A2780,0
56841621,5746,A375,0
56841621,5746,A427,0
56841621,5746,COLO-320-HSR,0
56841621,5746,EFM-192A,0
56841621,5746,ES-2,0
56841621,5746,HCT-116,0
56841621,5746,HT-144,0
56841621,5746,HT-29,0
56841621,5746,LNCaP-Clone-FGC,0
56841621,5746,LOVO,0
56841621,5746,MDA-MB-436,0
56841621,5746,MSTO-211H,0
56841621,5746,NCI-H1650,0
56841621,5746,NCI-H2122,0
56841621,5746,NCI-H23,0
56841621,5746,NCI-H520,0
56841621,5746,OCUB-M,0
56841621,5746,OV-90,0
56841621,5746,OVCAR-3,1
56841621,5746,PA-1,0
56841621,5746,RKO,0
56841621,5746,RPMI-7951,0
56841621,5746,SK-MEL-30,0
56841621,5746,SK-MES-1,0
56841621,5746,SK-OV-3,0
56841621,5746,SW620,0
56841621,5746,SW837,0
56841621,5746,T47D,0
56841621,5746,UACC-62,1
56841621,5746,VCAP,1
56841621,60750,A2058,0
56841621,60750,A2780,0
56841621,60750,A375,0
56841621,60750,A427,0
56841621,60750,COLO-320-HSR,0
56841621,60750,EFM-192A,0
56841621,60750,ES-2,0
56841621,60750,HCT-116,0
56841621,60750,HT-144,0
56841621,60750,HT-29,0
56841621,60750,LNCaP-Clone-FGC,0
56841621,60750,LOVO,0
56841621,60750,MDA-MB-436,0
56841621,60750,MSTO-211H,0
56841621,60750,NCI-H1650,0
56841621,60750,NCI-H2122,0
56841621,60750,NCI-H23,0
56841621,60750,NCI-H520,0
56841621,60750,OCUB-M,0
56841621,60750,OV-90,0
56841621,60750,OVCAR-3,0
56841621,60750,PA-1,0
56841621,60750,RKO,0
56841621,60750,RPMI-7951,0
56841621,60750,SK-MEL-30,1
56841621,60750,SK-MES-1,0
56841621,60750,SK-OV-3,0
56841621,60750,SW620,0
56841621,60750,SW837,0
56841621,60750,T47D,0
56841621,60750,UACC-62,1
56841621,60750,VCAP,0
56841621,6710780,A2058,1
56841621,6710780,A2058,0
56841621,6710780,A2780,0
56841621,6710780,A375,1
56841621,6710780,A375,1
56841621,6710780,A427,1
56841621,6710780,A427,0
56841621,6710780,COLO-320-HSR,1
56841621,6710780,COLO-320-HSR,0
56841621,6710780,EFM-192A,1
56841621,6710780,EFM-192A,0
56841621,6710780,ES-2,1
56841621,6710780,ES-2,1
56841621,6710780,HCT-116,1
56841621,6710780,HCT-116,0
56841621,6710780,HT-144,1
56841621,6710780,HT-29,1
56841621,6710780,HT-29,0
56841621,6710780,LNCaP-Clone-FGC,1
56841621,6710780,LOVO,1
56841621,6710780,LOVO,1
56841621,6710780,MDA-MB-436,1
56841621,6710780,MSTO-211H,0
56841621,6710780,NCI-H1650,1
56841621,6710780,NCI-H1650,1
56841621,6710780,NCI-H2122,1
56841621,6710780,NCI-H2122,1
56841621,6710780,NCI-H23,1
56841621,6710780,NCI-H23,0
56841621,6710780,NCI-H520,1
56841621,6710780,OCUB-M,1
56841621,6710780,OV-90,1
56841621,6710780,OVCAR-3,1
56841621,6710780,PA-1,1
56841621,6710780,PA-1,0
56841621,6710780,RKO,1
56841621,6710780,RPMI-7951,1
56841621,6710780,SK-MEL-30,1
56841621,6710780,SK-MES-1,1
56841621,6710780,SK-OV-3,1
56841621,6710780,SW620,1
56841621,6710780,SW620,0
56841621,6710780,SW837,1
56841621,6710780,T47D,0
56841621,6710780,UACC-62,1
56841621,6710780,VCAP,1
56841621,9826528,A2058,1
56841621,9826528,A2780,1
56841621,9826528,A375,1
56841621,9826528,A427,1
56841621,9826528,COLO-320-HSR,0
56841621,9826528,EFM-192A,1
56841621,9826528,ES-2,0
56841621,9826528,HCT-116,0
56841621,9826528,HT-144,1
56841621,9826528,HT-29,1
56841621,9826528,LNCaP-Clone-FGC,1
56841621,9826528,LOVO,1
56841621,9826528,MDA-MB-436,0
56841621,9826528,MSTO-211H,1
56841621,9826528,NCI-H1650,0
56841621,9826528,NCI-H2122,1
56841621,9826528,NCI-H23,0
56841621,9826528,NCI-H520,0
56841621,9826528,OCUB-M,1
56841621,9826528,OV-90,1
56841621,9826528,OVCAR-3,1
56841621,9826528,PA-1,1
56841621,9826528,RKO,0
56841621,9826528,RPMI-7951,0
56841621,9826528,SK-MEL-30,0
56841621,9826528,SK-MES-1,0
56841621,9826528,SK-OV-3,1
56841621,9826528,SW620,0
56841621,9826528,SW837,0
56841621,9826528,T47D,1
56841621,9826528,UACC-62,0
56841621,9826528,VCAP,1
56841621,9887053,A2058,0
56841621,9887053,A2780,0
56841621,9887053,A375,0
56841621,9887053,A427,0
56841621,9887053,COLO-320-HSR,0
56841621,9887053,EFM-192A,0
56841621,9887053,ES-2,0
56841621,9887053,HCT-116,0
56841621,9887053,HT-144,0
56841621,9887053,HT-29,0
56841621,9887053,LNCaP-Clone-FGC,0
56841621,9887053,LOVO,0
56841621,9887053,MDA-MB-436,0
56841621,9887053,MSTO-211H,0
56841621,9887053,NCI-H1650,0
56841621,9887053,NCI-H2122,0
56841621,9887053,NCI-H23,0
56841621,9887053,NCI-H520,0
56841621,9887053,OCUB-M,0
56841621,9887053,OV-90,0
56841621,9887053,OVCAR-3,0
56841621,9887053,PA-1,0
56841621,9887053,RKO,0
56841621,9887053,RPMI-7951,0
56841621,9887053,SK-MEL-30,0
56841621,9887053,SK-MES-1,0
56841621,9887053,SK-OV-3,0
56841621,9887053,SW620,0
56841621,9887053,SW837,0
56841621,9887053,T47D,0
56841621,9887053,UACC-62,0
56841621,9887053,VCAP,0
5743,11520894,A2058,1
5743,11520894,A2780,0
5743,11520894,A375,1
5743,11520894,A427,1
5743,11520894,COLO-320-HSR,0
5743,11520894,EFM-192A,1
5743,11520894,ES-2,0
5743,11520894,HCT-116,0
5743,11520894,HT-144,0
5743,11520894,HT-29,1
5743,11520894,LNCaP-Clone-FGC,0
5743,11520894,LOVO,1
5743,11520894,MDA-MB-436,0
5743,11520894,MSTO-211H,0
5743,11520894,NCI-H1650,1
5743,11520894,NCI-H2122,1
5743,11520894,NCI-H23,1
5743,11520894,NCI-H520,1
5743,11520894,OCUB-M,1
5743,11520894,OV-90,0
5743,11520894,OVCAR-3,1
5743,11520894,PA-1,1
5743,11520894,RKO,1
5743,11520894,RPMI-7951,1
5743,11520894,SK-MEL-30,1
5743,11520894,SK-MES-1,1
5743,11520894,SK-OV-3,1
5743,11520894,SW620,1
5743,11520894,SW837,1
5743,11520894,T47D,0
5743,11520894,UACC-62,1
5743,11520894,VCAP,0
5743,11977753,A2058,1
5743,11977753,A2780,1
5743,11977753,A375,1
5743,11977753,A427,0
5743,11977753,COLO-320-HSR,1
5743,11977753,EFM-192A,0
5743,11977753,ES-2,0
5743,11977753,HCT-116,1
5743,11977753,HT-144,1
5743,11977753,HT-29,1
5743,11977753,LNCaP-Clone-FGC,1
5743,11977753,LOVO,1
5743,11977753,MDA-MB-436,1
5743,11977753,MSTO-211H,0
5743,11977753,NCI-H1650,1
5743,11977753,NCI-H2122,1
5743,11977753,NCI-H23,1
5743,11977753,NCI-H520,1
5743,11977753,OCUB-M,1
5743,11977753,OV-90,1
5743,11977753,OVCAR-3,1
5743,11977753,PA-1,1
5743,11977753,RKO,0
5743,11977753,RPMI-7951,1
5743,11977753,SK-MEL-30,1
5743,11977753,SK-MES-1,1
5743,11977753,SK-OV-3,1
5743,11977753,SW620,1
5743,11977753,SW837,1
5743,11977753,T47D,1
5743,11977753,UACC-62,1
5743,11977753,VCAP,1
5743,176870,A2058,0
5743,176870,A2780,0
5743,176870,A375,0
5743,176870,A427,0
5743,176870,COLO-320-HSR,0
5743,176870,EFM-192A,0
5743,176870,ES-2,0
5743,176870,HCT-116,0
5743,176870,HT-144,0
5743,176870,HT-29,0
5743,176870,LNCaP-Clone-FGC,0
5743,176870,LOVO,1
5743,176870,MDA-MB-436,0
5743,176870,MSTO-211H,0
5743,176870,NCI-H1650,1
5743,176870,NCI-H2122,1
5743,176870,NCI-H23,0
5743,176870,NCI-H520,0
5743,176870,OCUB-M,0
5743,176870,OV-90,0
5743,176870,OVCAR-3,1
5743,176870,PA-1,0
5743,176870,RKO,0
5743,176870,RPMI-7951,0
5743,176870,SK-MEL-30,0
5743,176870,SK-MES-1,1
5743,176870,SK-OV-3,1
5743,176870,SW620,0
5743,176870,SW837,1
5743,176870,T47D,0
5743,176870,UACC-62,0
5743,176870,VCAP,0
5743,208908,A2058,0
5743,208908,A2780,0
5743,208908,A375,0
5743,208908,A427,0
5743,208908,COLO-320-HSR,0
5743,208908,EFM-192A,0
5743,208908,ES-2,0
5743,208908,HCT-116,0
5743,208908,HT-144,0
5743,208908,HT-29,1
5743,208908,LNCaP-Clone-FGC,0
5743,208908,LOVO,1
5743,208908,MDA-MB-436,0
5743,208908,MSTO-211H,0
5743,208908,NCI-H1650,1
5743,208908,NCI-H2122,1
5743,208908,NCI-H23,0
5743,208908,NCI-H520,0
5743,208908,OCUB-M,0
5743,208908,OV-90,0
5743,208908,OVCAR-3,1
5743,208908,PA-1,0
5743,208908,RKO,0
5743,208908,RPMI-7951,0
5743,208908,SK-MEL-30,0
5743,208908,SK-MES-1,1
5743,208908,SK-OV-3,1
5743,208908,SW620,0
5743,208908,SW837,1
5743,208908,T47D,0
5743,208908,UACC-62,0
5743,208908,VCAP,0
5743,24748204,A2058,0
5743,24748204,A2780,0
5743,24748204,A375,1
5743,24748204,A427,0
5743,24748204,COLO-320-HSR,0
5743,24748204,EFM-192A,0
5743,24748204,ES-2,0
5743,24748204,HCT-116,0
5743,24748204,HT-144,0
5743,24748204,HT-29,1
5743,24748204,LNCaP-Clone-FGC,0
5743,24748204,LOVO,0
5743,24748204,MDA-MB-436,0
5743,24748204,MSTO-211H,0
