drug_a,drug_b,cell_line,synergy
135398738,36462,OVCAR-8,0
135398738,4212,UACC-62,0
135398738,123631,COLO-205,0
135398738,123631,SR,0
135398738,5799,Hs-578-T,0
4114,9444,SF268,0
4114,9444,TK10,0
4114,444795,UACC-257,0
4114,72466,NCI-H522,0
4114,36314,786-0,0
4114,2733525,HOP-92,0
4114,5284616,HCT-15,0
4114,5790,OVCAR-8,0
4114,5790,SF268,0
4114,457193,U251,0
4114,119182,CCRF-CEM,0
4114,6252,MOLT-4,0
4114,5799,MDA-MB-231,0
241902,657237,HT-29,0
241902,5284616,SF539,0
241902,5790,U251,0
241902,249332,UACC-62,0
241902,5311,BT-549,0
241902,3062316,PC-3,0
241902,9941095,OVCAR-4,0
241902,644241,OVCAR-3,0
119182,3657,U031,0
119182,6252,UACC-257,0
119182,126941,BT-549,0
45055483,60198,SF539,0
45055483,216326,SK-MEL-28,0
60699,444795,786-0,0
60699,2733525,K-562,0
60699,2733525,OVCAR-3,0
60699,3657,PC-3,0
60699,60749,CCRF-CEM,0
60699,5453,SK-MEL-28,0
60699,667490,NCI-H522,0
60749,3657,TK10,0
60749,4211,KM12,0
60749,241902,U251,0
148124,454216,SK-MEL-5,0
148124,60749,NCI-H522,0
148124,104741,BT-549,0
148124,123596,SK-MEL-28,0
6252,5790,U251,0
6252,457193,K-562,0
6252,3902,HCC2998,0
6252,2662,PC-3,0
5426,72466,SK-OV-3,0
5426,163659,SF268,0
5426,104842,NCI-H226,0
5426,5799,RPMI-8226,0
5426,5799,SK-MEL-5,0
104842,657237,K-562,0
104842,426756,HCT-116,0
104842,5790,SN12C,0
104842,60749,HCC2998,0
104842,60749,U031,0
104842,6252,COLO-205,0
104842,6252,IGROV-1,0
104842,5453,A498,0
104842,3011155,A498,0
104842,60953,MOLT-4,0
104842,2187,HCC2998,0
104842,5352062,NCI-H522,0
249332,2662,HOP-92,0
387447,5284616,A498,0
387447,5284616,HCT-15,0
387447,5394,786-0,0
387447,241902,T47D,0
387447,104842,SK-MEL-28,0
3011155,5790,A549,0
3011155,5790,SW620,0
135413520,123631,HL-60,0
135413520,216326,HCT-116,0
5311,9444,PC-3,0
5311,444795,SF539,0
5311,36314,DU-145,0
5311,426756,BT-549,0
5311,241902,IGROV-1,0
5311,249332,COLO-205,0
5311,2187,RPMI-8226,0
60953,5790,SW620,0
60953,5790,UACC-257,0
60953,3657,EKVX,0
60953,4211,NCI-H522,0
60953,126941,ACHN,0
60953,667490,NCI-H522,0
60198,123631,MDA-MB-231,0
11683,36462,SW620,0
11683,71384,A549,0
11683,45055483,SK-OV-3,0
123631,216326,MDA-MB-468,0
104741,20279,HT-29,0
104741,20279,TK10,0
104741,20279,UACC-62,0
104741,5790,MOLT-4,0
104741,5790,NCI-H522,0
104741,60749,IGROV-1,0
104741,5453,MDA-MB-468,0
104741,104842,HOP-92,0
104741,104842,TK10,0
104741,104842,UACC-257,0
104741,249332,HT-29,0
104741,3011155,UACC-62,0
104741,5311,EKVX,0
104741,3902,SF268,0
104741,3062316,OVCAR-4,0
104741,3062316,UACC-257,0
2187,5790,SF539,0
2187,104842,NCI-H322M,0
2187,104842,UACC-257,0
2187,3011155,ACHN,0
2187,5311,COLO-205,0
2187,3062316,SW620,0
2187,9941095,OVCAR-3,0
2187,5352062,HL-60,0
68740,9444,COLO-205,0
68740,9444,SK-MEL-28,0
68740,444795,NCI-H522,0
68740,2733525,SNB75,0
68740,426756,DU-145,0
68740,5790,IGROV-1,0
68740,5790,SF539,0
68740,5394,U031,0
68740,6252,OVCAR-4,0
68740,104842,SR,0
68740,60953,Hs-578-T,0
68740,60953,OVCAR-8,0
68740,6442177,U031,0
68740,5352062,MDA-MB-468,0
68740,5352062,NCI-H23,0
3062316,9444,OVCAR-5,0
3062316,20279,BT-549,0
3062316,657237,A549,0
3062316,36314,HCT-116,0
3062316,426756,COLO-205,0
3062316,426756,NCI-H522,0
3062316,5790,PC-3,0
3062316,60749,NCI-H522,0
3062316,148124,UACC-257,0
3062316,249332,SK-MEL-28,0
6442177,20279,OVCAR-4,0
6442177,444795,OVCAR-4,0
6442177,444795,OVCAR-5,0
6442177,5790,MDA-MB-231,0
6442177,148124,LOXIMVI,0
6442177,123596,K-562,0
126941,5284616,NCI-H322M,0
126941,5284616,PC-3,0
126941,148124,A498,0
126941,5311,OVCAR-8,0
123596,5394,SK-MEL-5,0
123596,3902,K-562,0
644241,20279,ACHN,0
644241,444795,HL-60,0
644241,5453,SF539,0
644241,667490,HOP-92,0
406563,5453,OVCAR-8,0
406563,3011155,SK-MEL-28,0
406563,5352062,M14,0
2478,9444,COLO-205,0
2478,9444,HCT-116,0
2478,443939,KM12,0
2478,443939,SW620,0
2478,36314,HCT-15,0
2478,36314,MCF7,0
2478,77082,BT-549,0
2478,163659,NCI-H322M,0
2478,163659,OVCAR-8,0
2478,163659,UACC-62,0
2478,3657,SK-MEL-28,0
2478,4211,HCT-116,0
2478,5453,HL-60,0
2478,5453,SK-MEL-5,0
2478,667490,HCC2998,0
2478,667490,U251,0
2478,667490,U031,0
5329102,657237,SF539,0
5329102,5790,MCF7,0
5329102,5394,Hs-578-T,0
5329102,60749,MCF7,0
5329102,5311,A549,0
5329102,5311,IGROV-1,0
5329102,6442177,MCF7,0
5329102,6442177,U031,0
5329102,9941095,COLO-205,0
2723601,452548,DU-145,0
2723601,452548,SK-MEL-28,0
2723601,2123,NCI-H23,0
2723601,2123,OVCAR-8,0
2723601,36462,PC-3,0
2723601,71384,HL-60,0
2723601,2708,SR,0
2723601,135398738,M14,0
2723601,45055483,NCI-H522,0
2723601,123631,KM12,0
2723601,3950,UACC-62,0
2723601,5799,TK10,0
5352062,20279,KM12,0
5352062,36314,BT-549,0
5352062,426756,NCI-H226,0
5352062,457193,SW620,0
5352062,119182,HCC2998,0
5352062,6252,MOLT-4,0
5352062,60953,PC-3,0
5352062,123596,Hs-578-T,0
148121,9444,NCI-H23,0
148121,657237,U251,0
148121,444795,TK10,0
148121,2733525,SF268,0
148121,5284616,K-562,0
148121,60749,Hs-578-T,0
148121,148124,SN12C,0
148121,5311,A498,0
148121,5311,SF268,0
148121,3902,HOP-62,0
148121,6442177,U031,0
148121,123596,EKVX,0
148121,123596,U251,0
148121,644241,SK-MEL-5,0
9703,457193,U251,0
9703,119182,MDA-MB-231,0
9703,249332,SW620,0
3950,36462,SF268,0
3950,45055483,SK-MEL-5,0
3950,216326,K-562,0
3950,62770,Hs-578-T,0
3950,62770,SF539,0
62770,452548,U251,0
62770,36462,HT-29,0
62770,5799,K-562,0
62770,5799,MCF7,0
29327,444795,SF268,0
29327,5284616,LOXIMVI,0
29327,163659,OVCAR-8,0
29327,454216,K-562,0
29327,5790,SF268,0
29327,119182,SW620,0
29327,104842,HCT-15,0
29327,126941,A498,0
29327,5799,SN12C,0
460612,452548,OVCAR-4,0
460612,443939,DU-145,0
460612,2123,NCI-H23,0
460612,6194,COLO-205,0
460612,6194,OVCAR-3,0
460612,45055483,OVCAR-8,0
460612,11683,COLO-205,0
460612,123631,SK-OV-3,0
460612,123631,U251,0
460612,216326,SW620,0
460612,3950,SN12C,0
5799,5284616,ACHN,0
5799,426756,TK10,0
5799,5790,M14,0
5799,5394,HT-29,0
5799,5394,IGROV-1,0
5799,5453,ACHN,0
5799,5453,M14,0
5799,104842,HT-29,0
5799,104842,K-562,0
5799,104842,OVCAR-3,0
5799,249332,NCI-H23,0
5799,3011155,SF268,0
5799,60953,HCT-116,0
5799,3902,A549,0
5799,3902,PC-3,0
5799,6442177,HCC2998,0
5799,6442177,KM12,0
5799,6442177,SK-OV-3,0
5799,5329102,MCF7,0
9444,20279,U031,0
9444,444795,SW620,0
9444,241902,PC-3,0
9444,60749,COLO-205,0
9444,148124,SW620,0
9444,5453,DU-145,0
9444,2662,COLO-205,0
9444,2662,SNB75,0
9444,5352062,NCI-H226,0
9444,5352062,U031,0
20279,457193,HCC2998,0
20279,6252,M14,0
3690,5284616,HCT-15,0
3690,5284616,HOP-62,0
3690,5284616,OVCAR-5,0
3690,454216,SK-OV-3,0
3690,241902,KM12,0
3690,6252,MDA-MB-231,0
3690,6252,SW620,0
3690,5453,OVCAR-5,0
3690,126941,Hs-578-T,0
3690,5935,SK-MEL-5,0
3690,5799,OVCAR-5,0
3690,5799,SK-MEL-5,0
657237,249332,KM12,0
657237,249332,MDA-MB-468,0
657237,249332,SK-MEL-28,0
657237,126941,SNB75,0
444795,457193,HOP-62,0
444795,249332,KM12,0
452548,443939,OVCAR-4,0
452548,123631,OVCAR-8,0
443939,657237,OVCAR-4,0
443939,36314,SW620,0
443939,5284616,SF295,0
443939,119182,DU-145,0
443939,60749,IGROV-1,0
443939,5453,NCI-H226,0
443939,6442177,COLO-205,0
443939,6442177,NCI-H322M,0
72466,9444,M14,0
72466,2733525,MDA-MB-231,0
72466,457193,U251,0
72466,5394,SF295,0
72466,60749,HCT-116,0
72466,6252,M14,0
72466,5453,MOLT-4,0
72466,249332,Hs-578-T,0
72466,5311,OVCAR-3,0
72466,60953,A549,0
72466,60953,HCT-116,0
72466,6442177,MOLT-4,0
72466,6442177,SK-MEL-28,0
72466,5329102,OVCAR-8,0
72466,5352062,UACC-62,0
36314,20279,NCI-H522,0
36314,5284616,NCI-H522,0
36314,5394,A549,0
451668,20279,OVCAR-8,0
451668,72466,SW620,0
451668,5394,HT-29,0
451668,4211,KM12,0
451668,119182,OVCAR-5,0
451668,5453,MDA-MB-231,0
451668,249332,UACC-62,0
451668,5935,Hs-578-T,0
451668,5799,MCF7,0
2123,3385,UACC-62,0
2123,4212,SK-MEL-2,0
2123,135398738,786-0,0
2123,45055483,NCI-H322M,0
2123,216326,RXF393,0
2123,3950,COLO-205,0
2123,5799,SW620,0
77082,657237,U031,0
77082,444795,HT-29,0
77082,444795,MDA-MB-468,0
77082,426756,MDA-MB-468,0
77082,5790,COLO-205,0
77082,104842,OVCAR-3,0
77082,104842,SW620,0
77082,3062316,HT-29,0
77082,123596,EKVX,0
77082,5329102,EKVX,0
135401907,444795,SN12C,0
135401907,5284616,SF295,0
135401907,5453,ACHN,0
135401907,5453,SF268,0
135401907,667490,MDA-MB-231,0
36462,123631,SK-OV-3,0
36462,5799,OVCAR-3,0
6239,657237,ACHN,0
6239,5284616,MDA-MB-231,0
6239,5284616,U251,0
6239,104842,MDA-MB-231,0
6239,5935,BT-549,0
71384,443939,SK-OV-3,0
71384,5799,SK-MEL-5,0
71384,5799,UACC-257,0
2733525,5790,EKVX,0
2733525,5453,COLO-205,0
123608,9444,SK-MEL-5,0
123608,163659,DU-145,0
123608,5790,UACC-62,0
123608,457193,SNB75,0
123608,241902,MOLT-4,0
123608,148124,SW620,0
123608,6252,NCI-H23,0
123608,249332,NCI-H226,0
123608,126941,MDA-MB-468,0
3385,443939,SF295,0
3385,36462,DU-145,0
3385,11683,HCT-15,0
3385,123631,HOP-92,0
3385,123631,OVCAR-8,0
3385,216326,NCI-H522,0
3385,3950,SK-MEL-2,0
439693,77082,SK-OV-3,0
439693,2733525,MOLT-4,0
439693,5284616,RPMI-8226,0
439693,457193,SF268,0
439693,241902,NCI-H322M,0
439693,60749,K-562,0
439693,5453,SK-MEL-5,0
439693,104842,T47D,0
439693,249332,T47D,0
439693,5935,A549,0
5284616,657237,U251,0
5284616,77082,U031,0
5284616,454216,COLO-205,0
5284616,457193,KM12,0
5284616,3011155,U031,0
426756,444795,K-562,0
163659,9444,HCC2998,0
163659,657237,K-562,0
163659,444795,K-562,0
163659,444795,MOLT-4,0
163659,426756,MDA-MB-468,0
163659,5453,SNB75,0
163659,5329102,COLO-205,0
163659,5329102,HCC2998,0
163659,5352062,UACC-257,0
454216,9444,BT-549,0
454216,20279,CCRF-CEM,0
454216,20279,NCI-H322M,0
454216,657237,OVCAR-3,0
454216,60749,HL-60,0
454216,6252,T47D,0
454216,104842,IGROV-1,0
454216,249332,NCI-H522,0
454216,249332,UACC-62,0
454216,3011155,MDA-MB-468,0
454216,3011155,PC-3,0
454216,3902,T47D,0
454216,644241,OVCAR-3,0
454216,644241,OVCAR-8,0
4842,657237,SF268,0
4842,443939,OVCAR-5,0
4842,72466,ACHN,0
4842,77082,MCF7,0
4842,77082,T47D,0
4842,163659,A498,0
4842,5790,MDA-MB-468,0
4842,3657,UACC-62,0
4842,241902,MCF7,0
4842,119182,SK-MEL-28,0
4842,6252,KM12,0
4842,104842,BT-549,0
4842,249332,NCI-H226,0
4842,249332,SK-MEL-28,0
4842,126941,PC-3,0
2907,20279,SW620,0
2907,657237,MDA-MB-468,0
2907,5790,UACC-257,0
2907,60749,UACC-257,0
2907,6252,SK-MEL-5,0
2907,104842,NCI-H23,0
2907,5935,Hs-578-T,0
9887053,657237,PC-3,0
9887053,444795,HCT-15,0
9887053,36314,786-0,0
9887053,36314,RPMI-8226,0
9887053,77082,UACC-257,0
9887053,3657,COLO-205,0
9887053,3657,SF268,0
9887053,5394,UACC-62,0
9887053,4211,UACC-62,0
9887053,241902,A549,0
9887053,119182,A549,0
9887053,60749,COLO-205,0
9887053,104842,786-0,0
9887053,104842,PC-3,0
9887053,5799,PC-3,0
5746,9444,HCT-15,0
5746,36314,MOLT-4,0
5746,36314,SW620,0
5746,5284616,HOP-92,0
5746,163659,MDA-MB-468,0
5746,3657,HT-29,0
5746,5394,OVCAR-3,0
5746,4211,HCT-15,0
5746,119182,LOXIMVI,0
5746,119182,OVCAR-8,0
5746,249332,MDA-MB-468,0
4212,45055483,OVCAR-4,0
4212,135413520,HOP-62,0
2141,5394,MOLT-4,0
2141,60749,PC-3,0
2708,71384,DU-145,0
2708,6194,HCT-15,0
2708,135398738,MOLT-4,0
2708,135398738,NCI-H23,0
2708,135413520,MOLT-4,0
2708,60198,CAKI-1,0
2708,5799,COLO-205,0
2708,5799,TK10,0
3657,9444,TK10,0
3657,9444,U031,0
3657,36314,HT-29,0
3657,2733525,MCF7,0
3657,5790,Hs-578-T,0
3657,148124,A498,0
3657,148124,OVCAR-5,0
3657,6252,UACC-62,0
3657,5453,SF268,0
3657,5453,SK-OV-3,0
3657,5311,Hs-578-T,0
3657,6442177,786-0,0
3657,6442177,ACHN,0
3657,9941095,SF539,0
6194,452548,CCRF-CEM,0
6194,4212,A549,0
6194,4212,RPMI-8226,0
6194,135413520,HT-29,0
5394,444795,OVCAR-4,0
5394,426756,UACC-62,0
5394,457193,HOP-92,0
5394,3902,NCI-H322M,0
5394,126941,COLO-205,0
57469,72466,K-562,0
57469,36314,M14,0
57469,163659,MCF7,0
57469,4211,NCI-H322M,0
57469,119182,K-562,0
57469,6252,HCT-116,0
57469,126941,UACC-62,0
4211,9444,SK-MEL-28,0
4211,444795,NCI-H226,0
4211,36314,HOP-92,0
4211,2733525,NCI-H522,0
4211,426756,SK-MEL-28,0
4211,3011155,SNB75,0
4211,3062316,NCI-H322M,0
4211,6442177,NCI-H23,0
4211,9941095,SW620,0
2578,72466,SF268,0
2578,5394,SF268,0
2578,4211,RPMI-8226,0
2578,4211,UACC-257,0
135398738,5799,U251,0
4114,9444,Hs-578-T,0
4114,72466,MCF7,0
4114,2733525,786-0,0
4114,454216,HL-60,0
4114,6252,HL-60,0
4114,104842,EKVX,0
4114,126941,HOP-62,0
4114,5935,MDA-MB-468,0
4114,5799,OVCAR-8,0
241902,20279,SK-MEL-28,0
241902,36314,K-562,0
241902,2733525,A549,0
241902,5284616,MCF7,0
241902,249332,OVCAR-5,0
241902,5311,KM12,0
241902,5311,OVCAR-3,0
241902,5311,UACC-257,0
241902,9941095,NCI-H522,0
119182,657237,NCI-H23,0
119182,426756,BT-549,0
119182,4211,U031,0
119182,241902,SF539,0
45055483,135413520,SF295,0
45055483,60198,EKVX,0
45055483,60198,MOLT-4,0
45055483,216326,SW620,0
60699,5284616,NCI-H522,0
60699,5284616,UACC-257,0
60699,163659,SK-MEL-28,0
60749,6252,SF539,0
148124,20279,LOXIMVI,0
148124,241902,SK-MEL-28,0
148124,2662,U031,0
6252,457193,SR,0
6252,5453,HCT-116,0
6252,3902,HCT-116,0
5426,9444,UACC-62,0
5426,444795,TK10,0
5426,5790,U251,0
5426,60749,DU-145,0
5426,5453,LOXIMVI,0
104842,444795,CCRF-CEM,0
104842,5284616,MDA-MB-468,0
104842,6252,KM12,0
104842,3902,HCC2998,0
104842,2662,A498,0
104842,2662,OVCAR-8,0
249332,126941,A498,0
387447,20279,HCT-15,0
387447,444795,MCF7,0
387447,444795,MOLT-4,0
387447,2733525,COLO-205,0
3011155,2733525,BT-549,0
3011155,163659,CCRF-CEM,0
3011155,249332,PC-3,0
3011155,104741,SF295,0
135413520,60198,SF539,0
5311,2733525,MOLT-4,0
5311,241902,OVCAR-8,0
5311,148124,UACC-257,0
5311,148124,U031,0
5311,5453,HCC2998,0
5311,5352062,KM12,0
60953,6252,COLO-205,0
60953,3902,DU-145,0
60953,2662,CCRF-CEM,0
60198,123631,HOP-62,0
11683,452548,EKVX,0
11683,36462,EKVX,0
11683,71384,HCT-116,0
11683,62770,OVCAR-5,0
104741,9444,K-562,0
104741,20279,786-0,0
104741,2733525,DU-145,0
104741,426756,A549,0
104741,5790,BT-549,0
104741,5790,OVCAR-4,0
104741,60749,NCI-H226,0
104741,60749,UACC-62,0
104741,5453,ACHN,0
104741,3011155,EKVX,0
104741,3011155,NCI-H226,0
104741,5311,OVCAR-5,0
104741,3062316,RXF393,0
104741,5329102,SF295,0
2187,657237,ACHN,0
2187,5284616,A549,0
2187,5284616,OVCAR-8,0
2187,426756,OVCAR-5,0
2187,6252,OVCAR-8,0
2187,6252,SNB75,0
2187,6252,SR,0
2187,6252,U031,0
2187,5311,IGROV-1,0
2187,3062316,SK-MEL-5,0
68740,9444,TK10,0
68740,2733525,A498,0
68740,60749,HT-29,0
68740,60749,NCI-H23,0
68740,60749,UACC-257,0
68740,148124,ACHN,0
68740,148124,BT-549,0
68740,3011155,SK-MEL-2,0
68740,5352062,OVCAR-5,0
3062316,20279,T47D,0
3062316,36314,PC-3,0
3062316,5284616,SW620,0
3062316,426756,A549,0
3062316,104842,NCI-H226,0
3062316,249332,SF539,0
6442177,9444,COLO-205,0
6442177,457193,MDA-MB-468,0
6442177,6252,RPMI-8226,0
6442177,5311,SW620,0
6442177,3062316,A549,0
6442177,5352062,U251,0
126941,9444,UACC-62,0
126941,104842,SF268,0
126941,5311,SN12C,0
123596,20279,HT-29,0
123596,657237,NCI-H23,0
123596,2733525,OVCAR-4,0
123596,6252,M14,0
9941095,60749,MCF7,0
9941095,6252,HCT-15,0
9941095,3062316,MCF7,0
644241,6252,T47D,0
406563,20279,U031,0
406563,444795,M14,0
406563,3902,HCT-116,0
406563,5352062,786-0,0
2478,72466,MOLT-4,0
2478,77082,HT-29,0
2478,77082,U031,0
2478,163659,HCT-15,0
2478,163659,SNB75,0
2478,163659,SW620,0
2478,5790,NCI-H322M,0
2478,457193,LOXIMVI,0
2478,3657,HCT-15,0
2478,119182,OVCAR-8,0
2478,60749,OVCAR-3,0
2478,104842,HT-29,0
2478,5799,TK10,0
5329102,36314,KM12,0
5329102,119182,NCI-H522,0
5329102,5311,HCC2998,0
2723601,443939,MDA-MB-231,0
2723601,2123,EKVX,0
2723601,3385,MOLT-4,0
2723601,45055483,OVCAR-5,0
2723601,11683,UACC-257,0
2723601,216326,SK-MEL-2,0
2723601,62770,M14,0
2723601,5799,SW620,0
5352062,36314,HCT-116,0
5352062,148124,TK10,0
5352062,5453,UACC-257,0
148121,9444,TK10,0
148121,444795,A498,0
148121,36314,SK-MEL-28,0
148121,2733525,SK-OV-3,0
148121,119182,SK-MEL-28,0
148121,60749,SW620,0
148121,3902,K-562,0
148121,2662,NCI-H23,0
148121,3062316,SW620,0
148121,5329102,SK-MEL-28,0
148121,5352062,U031,0
9703,9444,MDA-MB-468,0
9703,9444,SF295,0
9703,657237,MOLT-4,0
9703,444795,TK10,0
9703,72466,ACHN,0
9703,72466,NCI-H23,0
9703,72466,U251,0
9703,5284616,MDA-MB-231,0
9703,457193,SK-MEL-5,0
9703,4211,HCT-15,0
9703,6252,SW620,0
9703,5935,ACHN,0
3950,36462,HOP-92,0
3950,45055483,HCT-15,0
3950,60198,EKVX,0
62770,36462,MDA-MB-231,0
62770,71384,HCT-15,0
62770,4212,MCF7,0
29327,9444,UACC-62,0
29327,20279,SK-MEL-5,0
29327,2733525,OVCAR-4,0
29327,163659,BT-549,0
29327,454216,MOLT-4,0
29327,454216,OVCAR-8,0
29327,5453,NCI-H522,0
29327,249332,U251,0
29327,5935,HOP-62,0
29327,5799,786-0,0
29327,5799,NCI-H522,0
29327,5799,SW620,0
460612,443939,TK10,0
460612,4212,CCRF-CEM,0
460612,6194,SK-OV-3,0
460612,135413520,HT-29,0
460612,123631,T47D,0
5799,9444,PC-3,0
5799,20279,MCF7,0
5799,657237,RPMI-8226,0
5799,444795,UACC-62,0
5799,60749,SK-MEL-5,0
5799,6252,CAKI-1,0
5799,3011155,HOP-92,0
5799,3902,HT-29,0
5799,3062316,MCF7,0
5799,3062316,MDA-MB-468,0
5799,9941095,SR,0
5799,644241,OVCAR-3,0
9444,5284616,K-562,0
9444,5284616,LOXIMVI,0
9444,60749,MDA-MB-468,0
9444,60749,RPMI-8226,0
9444,3011155,K-562,0
9444,3011155,SW620,0
9444,104741,IGROV-1,0
9444,3902,HCC2998,0
9444,2662,PC-3,0
9444,644241,Hs-578-T,0
3690,163659,NCI-H322M,0
3690,5790,MDA-MB-231,0
3690,5453,NCI-H522,0
3690,104842,U251,0
657237,5790,786-0,0
657237,249332,U251,0
444795,5790,HOP-92,0
444795,249332,BT-549,0
444795,249332,OVCAR-5,0
444795,249332,UACC-62,0
452548,4212,T47D,0
452548,60198,NCI-H322M,0
452548,123631,OVCAR-5,0
443939,9444,SK-MEL-28,0
443939,444795,786-0,0
443939,36314,KM12,0
443939,5284616,HOP-92,0
443939,426756,HCT-116,0
443939,6252,ACHN,0
443939,6252,MDA-MB-231,0
443939,6252,SK-OV-3,0
443939,5453,CCRF-CEM,0
443939,3902,SN12C,0
443939,3062316,EKVX,0
443939,6442177,EKVX,0
443939,6442177,MCF7,0
72466,2733525,NCI-H226,0
72466,5284616,EKVX,0
72466,5284616,U031,0
72466,148124,LOXIMVI,0
72466,148124,SK-OV-3,0
72466,249332,SK-OV-3,0
72466,3011155,MDA-MB-468,0
72466,644241,SK-MEL-28,0
36314,2733525,NCI-H322M,0
36314,60749,A498,0
451668,657237,SF539,0
451668,72466,NCI-H23,0
451668,5284616,NCI-H322M,0
451668,5394,CCRF-CEM,0
451668,5394,SF268,0
451668,5394,UACC-62,0
451668,5453,LOXIMVI,0
451668,104842,CAKI-1,0
451668,249332,OVCAR-5,0
2123,443939,LOXIMVI,0
2123,443939,RPMI-8226,0
2123,443939,SN12C,0
2123,6194,MDA-MB-231,0
2123,3950,RXF393,0
2123,5799,OVCAR-8,0
77082,36314,HOP-62,0
77082,148124,IGROV-1,0
77082,148124,LOXIMVI,0
77082,148124,MCF7,0
77082,6252,MDA-MB-468,0
77082,5311,RPMI-8226,0
77082,3062316,SK-OV-3,0
77082,5329102,BT-549,0
135401907,72466,A549,0
135401907,2733525,U031,0
135401907,454216,PC-3,0
135401907,5790,SW620,0
135401907,5394,A498,0
135401907,4211,UACC-62,0
135401907,119182,TK10,0
135401907,148124,IGROV-1,0
135401907,5453,U251,0
135401907,104842,TK10,0
135401907,126941,SF268,0
135401907,5799,CCRF-CEM,0
135401907,5799,M14,0
135401907,5799,NCI-H322M,0
36462,71384,RXF393,0
36462,45055483,HOP-92,0
36462,45055483,HT-29,0
36462,135413520,OVCAR-3,0
6239,9444,Hs-578-T,0
6239,9444,RXF393,0
6239,72466,A549,0
6239,72466,HT-29,0
6239,2733525,T47D,0
6239,163659,NCI-H522,0
6239,4211,A549,0
6239,148124,Hs-578-T,0
6239,6252,COLO-205,0
71384,135413520,SW620,0
71384,60198,MDA-MB-231,0
2733525,20279,ACHN,0
2733525,20279,SK-MEL-5,0
2733525,5453,NCI-H226,0
2733525,126941,SW620,0
123608,443939,HCT-116,0
123608,36314,ACHN,0
123608,454216,OVCAR-5,0
123608,457193,OVCAR-8,0
123608,4211,SW620,0
123608,6252,SK-MEL-5,0
123608,104842,RPMI-8226,0
123608,249332,NCI-H522,0
123608,126941,NCI-H322M,0
123608,126941,UACC-62,0
123608,667490,SR,0
3385,452548,M14,0
3385,443939,A549,0
3385,443939,SW620,0
3385,45055483,CAKI-1,0
3385,216326,SK-OV-3,0
3385,62770,A549,0
439693,9444,IGROV-1,0
439693,163659,SK-OV-3,0
439693,5790,SF268,0
439693,457193,UACC-257,0
439693,3657,LOXIMVI,0
439693,5394,A498,0
439693,241902,T47D,0
439693,60749,MOLT-4,0
439693,126941,U251,0
5284616,77082,OVCAR-4,0
5284616,77082,U251,0
5284616,426756,HCT-116,0
5284616,163659,Hs-578-T,0
5284616,3657,SW620,0
5284616,241902,PC-3,0
426756,20279,DU-145,0
426756,657237,SK-OV-3,0
426756,5790,OVCAR-4,0
426756,5790,SN12C,0
426756,457193,IGROV-1,0
426756,2662,OVCAR-5,0
163659,9444,HOP-92,0
163659,444795,KM12,0
163659,36314,NCI-H322M,0
163659,36314,TK10,0
163659,426756,U031,0
163659,5790,RPMI-8226,0
163659,457193,Hs-578-T,0
163659,3902,COLO-205,0
163659,2662,A498,0
163659,3062316,T47D,0
163659,123596,OVCAR-8,0
163659,5352062,EKVX,0
454216,2733525,SNB75,0
454216,119182,RXF393,0
454216,249332,U251,0
454216,3062316,786-0,0
454216,3062316,UACC-257,0
454216,123596,PC-3,0
4842,77082,COLO-205,0
4842,2733525,A549,0
4842,5790,UACC-257,0
4842,457193,MOLT-4,0
4842,4211,UACC-62,0
4842,119182,PC-3,0
4842,148124,SR,0
4842,249332,A549,0
4842,249332,UACC-257,0
4842,126941,LOXIMVI,0
4842,5799,OVCAR-3,0
2907,20279,BT-549,0
2907,657237,PC-3,0
2907,5284616,CCRF-CEM,0
2907,454216,MDA-MB-468,0
2907,148124,HCT-116,0
2907,5453,SR,0
2907,126941,SK-MEL-5,0
2907,5935,SF539,0
9887053,9444,SF268,0
9887053,444795,A549,0
9887053,444795,CCRF-CEM,0
9887053,72466,SK-MEL-28,0
9887053,5790,HCT-116,0
9887053,3657,SK-MEL-5,0
9887053,5394,MCF7,0
9887053,4211,HT-29,0
9887053,60749,SK-MEL-28,0
5746,444795,HL-60,0
5746,444795,MDA-MB-468,0
5746,444795,U251,0
5746,5284616,SK-OV-3,0
5746,163659,U031,0
5746,5790,SF295,0
5746,4211,NCI-H522,0
5746,241902,HCT-116,0
5746,119182,UACC-62,0
5746,60749,SK-MEL-5,0
5746,148124,LOXIMVI,0
5746,148124,SK-MEL-5,0
5746,5453,HT-29,0
5746,104842,SF268,0
5746,5935,SNB75,0
4212,60198,EKVX,0
4212,216326,MCF7,0
2141,5284616,SK-MEL-5,0
2141,163659,UACC-257,0
2141,148124,COLO-205,0
2141,5453,IGROV-1,0
2708,71384,HOP-62,0
2708,135398738,OVCAR-4,0
2708,60198,NCI-H522,0
2708,5799,BT-549,0
2708,5799,OVCAR-5,0
2708,5799,OVCAR-8,0
2708,5799,SW620,0
3657,444795,SN12C,0
3657,2733525,786-0,0
3657,2733525,A498,0
3657,426756,TK10,0
3657,457193,SW620,0
3657,5453,MDA-MB-468,0
3657,104842,BT-549,0
3657,104842,SF268,0
3657,3062316,NCI-H23,0
3657,6442177,OVCAR-8,0
3657,5329102,A498,0
6194,4212,HOP-62,0
6194,4212,U251,0
6194,135398738,DU-145,0
6194,135398738,TK10,0
5394,657237,TK10,0
5394,2733525,DU-145,0
5394,426756,HCC2998,0
5394,426756,RXF393,0
5394,5790,NCI-H522,0
5394,249332,HCT-116,0
